# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1648       5.090271631410e-11       2.885174203192e-12      -3.735178248108e-12       0.000000000000e+00       8.639082019233e-16       5.272563080525e-17       4.019873980316e-17 
 1649       5.091631112194e-11       2.871923746440e-12      -3.784952412851e-12       0.000000000000e+00       8.618396969164e-16       5.140741756118e-17       4.002289637583e-17 
 1650       5.093339680950e-11       2.858393113013e-12      -3.833811478845e-12       0.000000000000e+00       8.597772930885e-16       5.011696798761e-17       3.984398335424e-17 
 1651       5.095389821876e-11       2.844586679703e-12      -3.881733283376e-12       0.000000000000e+00       8.577209654853e-16       4.885504489112e-17       3.966204001072e-17 
 1652       5.097773978091e-11       2.830508847880e-12      -3.928695569437e-12       0.000000000000e+00       8.556706888928e-16       4.762241437859e-17       3.947710584403e-17 
 1653       5.100484551559e-11       2.816164043536e-12      -3.974675985590e-12       0.000000000000e+00       8.536264378367e-16       4.641984586197e-17       3.928922057973e-17 
 1654       5.103513903034e-11       2.801556717318e-12      -4.019652085832e-12       0.000000000000e+00       8.515881865821e-16       4.524811206311e-17       3.909842417058e-17 
 1655       5.106854351990e-11       2.786691344574e-12      -4.063601329456e-12       0.000000000000e+00       8.495559091329e-16       4.410798901845e-17       3.890475679684e-17 
 1656       5.110498176558e-11       2.771572425385e-12      -4.106501080921e-12       0.000000000000e+00       8.475295792311e-16       4.300025608392e-17       3.870825886669e-17 
 1657       5.114437613461e-11       2.756204484607e-12      -4.148328609709e-12       0.000000000000e+00       8.455091703569e-16       4.192569593966e-17       3.850897101654e-17 
 1658       5.118664787708e-11       2.740592345187e-12      -4.189064506362e-12       0.000000000000e+00       8.434946577566e-16       4.088487932734e-17       3.830693253871e-17 
 1659       5.123171501125e-11       2.724741950665e-12      -4.228702963806e-12       0.000000000000e+00       8.414860245483e-16       3.987751717522e-17       3.810217664852e-17 
 1660       5.127949441828e-11       2.708659550006e-12      -4.267241586478e-12       0.000000000000e+00       8.394832556699e-16       3.890310276565e-17       3.789473517614e-17 
 1661       5.132990254232e-11       2.692351425034e-12      -4.304677982409e-12       0.000000000000e+00       8.374863358535e-16       3.796112647911e-17       3.768464013580e-17 
 1662       5.138285538976e-11       2.675823890480e-12      -4.341009763232e-12       0.000000000000e+00       8.354952496259e-16       3.705107578962e-17       3.747192372611e-17 
 1663       5.143826852865e-11       2.659083294037e-12      -4.376234544199e-12       0.000000000000e+00       8.335099813078e-16       3.617243526006e-17       3.725661833028e-17 
 1664       5.149605708795e-11       2.642136016406e-12      -4.410349944195e-12       0.000000000000e+00       8.315305150137e-16       3.532468653766e-17       3.703875651649e-17 
 1665       5.155613575687e-11       2.624988471350e-12      -4.443353585746e-12       0.000000000000e+00       8.295568346510e-16       3.450730834931e-17       3.681837103814e-17 
 1666       5.161841878422e-11       2.607647105744e-12      -4.475243095038e-12       0.000000000000e+00       8.275889239202e-16       3.371977649703e-17       3.659549483414e-17 
 1667       5.168281997771e-11       2.590118399624e-12      -4.506016101928e-12       0.000000000000e+00       8.256267663142e-16       3.296156385331e-17       3.637016102922e-17 
 1668       5.174925270328e-11       2.572408866241e-12      -4.535670239957e-12       0.000000000000e+00       8.236703451178e-16       3.223214035653e-17       3.614240293419e-17 
 1669       5.181762988441e-11       2.554525052109e-12      -4.564203146362e-12       0.000000000000e+00       8.217196434077e-16       3.153097300637e-17       3.591225404628e-17 
 1670       5.188786400148e-11       2.536473537057e-12      -4.591612462091e-12       0.000000000000e+00       8.197746440515e-16       3.085752585916e-17       3.567974804937e-17 
 1671       5.195986709107e-11       2.518260934278e-12      -4.617895831816e-12       0.000000000000e+00       8.178353297080e-16       3.021126002333e-17       3.544491881435e-17 
 1672       5.203355074525e-11       2.499893890383e-12      -4.643050903946e-12       0.000000000000e+00       8.159016828265e-16       2.959163365478e-17       3.520780039933e-17 
 1673       5.210882611099e-11       2.481379085449e-12      -4.667075330638e-12       0.000000000000e+00       8.139736856461e-16       2.899810195226e-17       3.496842705003e-17 
 1674       5.218560388939e-11       2.462723233070e-12      -4.689966767815e-12       0.000000000000e+00       8.120513201958e-16       2.843011715280e-17       3.472683319997e-17 
 1675       5.226379433507e-11       2.443933080409e-12      -4.711722875175e-12       0.000000000000e+00       8.101345682940e-16       2.788712852707e-17       3.448305347082e-17 
 1676       5.234330725546e-11       2.425015408248e-12      -4.732341316204e-12       0.000000000000e+00       8.082234115477e-16       2.736858237482e-17       3.423712267270e-17 
 1677       5.242405201014e-11       2.405977031039e-12      -4.751819758195e-12       0.000000000000e+00       8.063178313528e-16       2.687392202022e-17       3.398907580442e-17 
 1678       5.250593751015e-11       2.386824796954e-12      -4.770155872251e-12       0.000000000000e+00       8.044178088931e-16       2.640258780731e-17       3.373894805382e-17 
 1679       5.258887221734e-11       2.367565587936e-12      -4.787347333310e-12       0.000000000000e+00       8.025233251401e-16       2.595401709537e-17       3.348677479805e-17 
 1680       5.267276414365e-11       2.348206319750e-12      -4.803391820148e-12       0.000000000000e+00       8.006343608529e-16       2.552764425430e-17       3.323259160382e-17 
 1681       5.275752085048e-11       2.328753942035e-12      -4.818287015399e-12       0.000000000000e+00       7.987508965773e-16       2.512290066005e-17       3.297643422776e-17 
 1682       5.284304944798e-11       2.309215438351e-12      -4.832030605564e-12       0.000000000000e+00       7.968729126458e-16       2.473921468999e-17       3.271833861666e-17 
 1683       5.292925659439e-11       2.289597826234e-12      -4.844620281027e-12       0.000000000000e+00       7.950003891772e-16       2.437601171832e-17       3.245834090777e-17 
 1684       5.301604849536e-11       2.269908157245e-12      -4.856053736067e-12       0.000000000000e+00       7.931333060757e-16       2.403271411146e-17       3.219647742911e-17 
 1685       5.310333090328e-11       2.250153517019e-12      -4.866328668869e-12       0.000000000000e+00       7.912716430313e-16       2.370874122346e-17       3.193278469975e-17 
 1686       5.319100911660e-11       2.230341025319e-12      -4.875442781544e-12       0.000000000000e+00       7.894153795188e-16       2.340350939136e-17       3.166729943009e-17 
 1687       5.327898797914e-11       2.210477836084e-12      -4.883393780134e-12       0.000000000000e+00       7.875644947976e-16       2.311643193062e-17       3.140005852217e-17 
 1688       5.336717187943e-11       2.190571137481e-12      -4.890179374629e-12       0.000000000000e+00       7.857189679115e-16       2.284691913051e-17       3.113109906994e-17 
 1689       5.345546475005e-11       2.170628151956e-12      -4.895797278981e-12       0.000000000000e+00       7.838787776879e-16       2.259437824948e-17       3.086045835958e-17 
 1690       5.354377006690e-11       2.150656136284e-12      -4.900245211116e-12       0.000000000000e+00       7.820439027377e-16       2.235821351061e-17       3.058817386976e-17 
 1691       5.363199084857e-11       2.130662381619e-12      -4.903520892948e-12       0.000000000000e+00       7.802143214550e-16       2.213782609693e-17       3.031428327195e-17 
 1692       5.372002965567e-11       2.110654213548e-12      -4.905622050389e-12       0.000000000000e+00       7.783900120163e-16       2.193261414690e-17       3.003882443072e-17 
 1693       5.380778859011e-11       2.090638992138e-12      -4.906546413369e-12       0.000000000000e+00       7.765709523807e-16       2.174197274974e-17       2.976183540400e-17 
 1694       5.389516929446e-11       2.070624111987e-12      -4.906291715841e-12       0.000000000000e+00       7.747571202888e-16       2.156529394085e-17       2.948335444339e-17 
 1695       5.398207295127e-11       2.050617002279e-12      -4.904855695800e-12       0.000000000000e+00       7.729484932629e-16       2.140196669721e-17       2.920341999446e-17 
 1696       5.406840028236e-11       2.030625126828e-12      -4.902236095294e-12       0.000000000000e+00       7.711450486064e-16       2.125137693277e-17       2.892207069703e-17 
 1697       5.415405912278e-11       2.010655597041e-12      -4.898433218418e-12       0.000000000000e+00       7.693467651009e-16       2.111296294939e-17       2.863934445630e-17 
 1698       5.423898721523e-11       1.990714007027e-12      -4.893457629391e-12       0.000000000000e+00       7.675536281151e-16       2.098638232171e-17       2.835527564702e-17 
 1699       5.432312961081e-11       1.970805588546e-12      -4.887322520878e-12       0.000000000000e+00       7.657656245394e-16       2.087134644198e-17       2.806989788577e-17 
 1700       5.440643111188e-11       1.950935597219e-12      -4.880041162151e-12       0.000000000000e+00       7.639827410915e-16       2.076756519279e-17       2.778324495823e-17 
 1701       5.448883627175e-11       1.931109312570e-12      -4.871626899210e-12       0.000000000000e+00       7.622049643169e-16       2.067474694479e-17       2.749535081940e-17 
 1702       5.457028939426e-11       1.911332038054e-12      -4.862093154903e-12       0.000000000000e+00       7.604322805877e-16       2.059259855444e-17       2.720624959390e-17 
 1703       5.465073453346e-11       1.891609101097e-12      -4.851453429046e-12       0.000000000000e+00       7.586646761029e-16       2.052082536163e-17       2.691597557614e-17 
 1704       5.473011549326e-11       1.871945853128e-12      -4.839721298541e-12       0.000000000000e+00       7.569021368877e-16       2.045913118745e-17       2.662456323065e-17 
 1705       5.480837582702e-11       1.852347669614e-12      -4.826910417498e-12       0.000000000000e+00       7.551446487936e-16       2.040721833188e-17       2.633204719231e-17 
 1706       5.488545883722e-11       1.832819950093e-12      -4.813034517352e-12       0.000000000000e+00       7.533921974974e-16       2.036478757149e-17       2.603846226656e-17 
 1707       5.496130757512e-11       1.813368118212e-12      -4.798107406987e-12       0.000000000000e+00       7.516447685017e-16       2.033153815714e-17       2.574384342972e-17 
 1708       5.503586484035e-11       1.793997621760e-12      -4.782142972849e-12       0.000000000000e+00       7.499023471340e-16       2.030716781169e-17       2.544822582919e-17 
 1709       5.510907318059e-11       1.774713932701e-12      -4.765155179073e-12       0.000000000000e+00       7.481649185465e-16       2.029137272771e-17       2.515164478374e-17 
 1710       5.518087489118e-11       1.755522547212e-12      -4.747158067598e-12       0.000000000000e+00       7.464324677159e-16       2.028384756520e-17       2.485413578373e-17 
 1711       5.525121201479e-11       1.736428985713e-12      -4.728165758288e-12       0.000000000000e+00       7.447049794431e-16       2.028428544925e-17       2.455573449138e-17 
 1712       5.532002634104e-11       1.717438792907e-12      -4.708192449052e-12       0.000000000000e+00       7.429824383527e-16       2.029237796778e-17       2.425647674103e-17 
 1713       5.538725940613e-11       1.698557537810e-12      -4.687252415965e-12       0.000000000000e+00       7.412648288927e-16       2.030781516925e-17       2.395639853936e-17 
 1714       5.545285249251e-11       1.679790813788e-12      -4.665360013383e-12       0.000000000000e+00       7.395521353344e-16       2.033028556035e-17       2.365553606568e-17 
